ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
2161	179,1,6,3,0,212,3,0,10,0,0,1,2,15,6,17	4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	40,2,4,4,0,225,10,0,23,0,0,0,2,9,8,4	4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0	476	269
2163	6,10,13,9,35,58,13,43,12,38,100,447,0,59,35,54	0,0,0,4,4,1,2,1,1,3,10,15,0,3,0,3	10,27,17,14,57,43,18,54,25,25,124,265,3,91,25,86	1,1,1,1,2,1,3,6,0,0,10,12,0,4,3,1	334	269
2164	2,12,3,40,207,56,37,178,13,168,225,364,9,205,118,215	7,19,12,40,235,69,53,239,49,227,269,441,13,284,109,206	14,15,11,22,151,65,30,208,42,107,223,276,6,172,103,208	11,14,9,41,190,73,23,200,64,184,248,291,6,191,108,255	290	269
2165	25,33,24,133,811,216,120,728,111,684,875,1105,11,826,368,773	7,19,12,40,235,69,53,239,49,227,269,441,13,284,109,206	29,43,34,96,596,251,122,629,143,454,875,898,28,641,296,787	11,14,9,41,190,73,23,200,64,184,248,291,6,191,108,255	323	269
2166	24,25,22,113,677,170,86,612,105,529,727,849,10,677,288,609	1,4,1,20,73,10,3,62,7,13,77,108,8,56,38,51	22,35,26,88,492,197,99,500,127,378,700,695,23,504,235,621	7,7,3,14,47,11,7,79,26,31,48,73,1,35,42,42	302	269
2167	7,37,11,46,144,74,53,139,56,142,281,239,11,164,94,89	0,9,6,16,30,26,22,35,14,5,93,37,3,38,29,27	1,47,13,62,139,71,38,145,82,73,323,181,8,117,94,152	4,13,13,15,29,11,11,42,21,32,90,35,1,27,11,25	272	269
2168	0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11	353	269
2169	3,1,3,0,7,8,10,1,7,9,18,48,4,9,9,12	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	1,0,2,2,21,9,5,6,0,7,17,15,1,25,4,18	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	275	269
2170	4,3,1,3,2,1,4,2,5,2,13,31,0,8,2,3	1,3,7,1,7,4,4,2,19,1,22,14,0,13,3,10	1,7,6,3,7,4,1,2,4,2,5,6,0,6,1,9	1,0,6,2,12,9,0,4,4,6,16,9,0,8,2,10	287	269
2172	0,2,1,2,11,0,0,1,0,0,8,17,0,8,4,4	3,6,7,6,33,25,12,22,7,83,67,88,0,46,24,55	2,3,2,1,3,0,0,2,5,14,5,0,0,7,3,6	1,20,8,12,49,35,17,35,26,96,102,8,0,85,14,50	275	269
2174	0,2,0,1,3,1,0,0,0,0,5,9,0,0,0,2	0,0,0,0,0,0,0,0,1,0,2,4,0,0,1,0	0,0,0,0,6,3,0,5,0,2,1,0,0,11,0,0	0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0	284	269
2176	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1	0,78,62,11,1,10,10,3,46,26,22,41,4,24,3,29	0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0	1,28,84,7,15,10,4,8,30,16,17,8,1,14,1,65	287	269
2178	18,26,52,29,7,36,2,3,45,20,20,38,2,19,12,20	4,2,12,4,8,3,1,2,6,2,1,4,0,2,0,1	11,23,28,21,10,39,1,10,97,19,23,28,0,9,4,28	2,4,3,5,1,8,0,0,3,0,5,0,0,2,1,6	272	269
2179	5,15,25,11,11,9,4,1,8,8,17,13,0,12,3,14	3,1,1,1,0,4,2,2,1,1,1,2,0,0,0,1	4,15,15,10,4,10,4,2,5,17,14,6,0,7,7,16	0,5,5,3,1,2,0,1,1,0,2,0,0,3,0,1	272	269
2180	2,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0	0,0,0,1,0,0,0,3,0,0,0,1,0,2,0,2	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2	0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1	272	269
2183	0,4,2,0,1,3,3,0,1,0,2,1,0,0,0,4	3,5,16,15,3,11,5,1,6,2,12,13,0,3,5,4	0,3,5,1,0,2,2,0,1,0,2,3,0,1,1,4	0,6,16,5,13,20,1,2,9,0,6,7,0,3,4,10	404	269
2184	0,6,4,3,1,2,0,0,3,1,2,5,0,0,0,1	0,1,1,2,0,0,0,6,0,0,0,0,0,0,1,0	0,0,1,1,1,1,0,1,1,0,0,5,0,2,1,4	0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1	404	269
2185	0,0,2,5,2,70,0,0,4,0,0,0,0,10,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,4,7,1,0,74,0,0,0,0,0,0,0,14,0,0	0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0	278	269
2187	3,12,9,0,6,8,1,3,11,7,6,10,0,6,4,6	0,0,0,1,3,0,2,1,9,8,0,2,0,1,0,4	5,5,1,11,2,9,3,0,12,9,1,2,2,6,2,6	9,2,3,7,4,1,0,1,0,12,0,0,0,2,1,3	272	269
2188	1,1,0,1,1,4,0,0,3,3,1,2,0,10,2,9	1,2,3,0,1,1,1,0,0,2,0,6,0,4,0,5	0,4,2,0,6,1,2,3,0,5,1,0,0,5,0,9	0,1,2,0,7,2,1,0,0,10,2,1,0,4,1,7	326	269
2189	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,1,0,0,1,6,3,0,2,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,11	272	269
2190	0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,0	2,11,6,12,27,11,5,10,5,33,35,68,0,23,10,25	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	3,9,7,5,22,9,3,9,27,18,42,7,0,41,4,15	287	269
2193	25,52,36,88,28,108,4,33,89,32,16,144,5,44,60,49	0,2,3,3,0,8,0,5,4,0,2,4,1,6,6,5	5,40,36,61,40,97,6,54,75,7,21,51,5,47,46,37	0,1,1,1,1,4,0,2,3,0,2,6,1,5,5,2	348	269
2194	10,19,14,50,9,47,3,10,27,11,5,63,2,10,24,16	0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0	2,18,15,26,18,34,3,25,49,2,5,18,2,19,18,11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	348	269
2196	6,4,16,36,34,16,64,36,68,31,92,65,2,63,15,9	6,3,14,22,22,5,52,20,50,14,102,45,2,45,18,6	10,6,15,71,30,5,73,31,82,15,87,39,1,25,13,19	2,8,2,60,44,3,53,23,85,17,60,30,2,31,19,14	272	269
2197	0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0	272	269
2198	0,0,0,0,1,0,0,0,0,0,3,12,0,1,0,2	0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1	0,0,0,0,7,0,0,0,0,0,0,4,0,1,0,2	0,0,0,0,1,0,0,5,0,0,0,2,0,0,0,0	302	269
2200	1,2,0,0,4,3,0,2,1,0,5,4,0,6,1,4	2,1,3,4,13,1,4,9,5,12,20,17,0,20,3,16	3,1,1,1,3,4,4,0,2,2,7,2,0,2,0,0	2,2,1,6,4,0,6,18,5,8,10,13,1,10,3,8	297	269
2201	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,1	305	269
2202	0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0	1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,1	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	272	269
2203	1,1,4,0,0,10,0,0,3,2,0,3,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,2,0,2,1,6,0,0,2,2,0,0,0,6,0,2	2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	275	269
2204	0,11,14,10,17,35,1,8,9,50,38,25,2,43,25,67	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5	2,7,10,9,19,46,0,6,8,27,19,7,0,17,30,37	0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0	277	269
2208	2,0,1,0,0,2,0,3,0,0,2,6,0,2,0,0	0,1,6,0,8,7,0,0,0,6,3,8,0,11,0,12	0,0,0,0,0,0,2,0,0,1,2,3,0,1,0,2	2,6,1,4,2,2,1,2,11,0,2,0,0,1,0,5	306	269
2210	0,2,1,0,1,2,0,0,1,47,0,3,0,5,0,42	0,9,0,0,1,0,0,0,0,9,0,2,0,0,0,10	0,0,0,0,0,0,0,0,1,12,0,1,0,2,0,16	0,2,2,0,1,0,0,0,0,11,0,2,0,0,0,12	302	269
2212	0,0,0,0,0,4,5,0,0,2,0,3,0,6,0,7	0,0,0,1,4,17,5,0,4,64,4,12,0,22,4,15	0,0,0,0,1,7,1,0,2,0,0,0,0,3,0,1	0,0,0,9,9,16,5,5,9,80,0,5,0,17,1,29	451	269
2214	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1	272	269
2216	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,1,2,2,1,8,0,13,19,29,0,3,1,12	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,21,0,2,7,0,8,21,10,0,7,2,17	290	269
2217	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	341	269
2218	0,0,1,0,0,4,0,0,0,1,1,0,0,1,0,0	3,11,9,9,14,5,3,6,2,43,21,79,0,25,16,36	0,0,0,3,2,2,1,1,0,0,3,1,0,3,2,5	1,9,10,7,22,23,0,21,10,27,42,35,1,41,8,40	341	269
2219	3,35,35,51,5,24,18,7,1,17,73,341,0,24,3,14	1,0,2,0,0,0,0,0,0,0,1,6,0,0,0,0	1,5,17,6,83,34,23,23,52,24,151,162,0,92,1,62	0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0	389	269
2220	150,691,451,651,566,424,269,441,1060,431,1124,674,71,722,544,777	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	337,794,811,835,527,455,233,437,656,383,1040,518,84,543,571,706	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	290	269
2221	0,0,0,3,0,2,1,1,0,2,0,0,0,0,1,2	4,3,6,15,9,12,10,7,12,10,30,5,1,19,5,24	2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0	17,10,11,17,12,12,4,13,57,24,28,12,7,18,15,6	290	269
2222	12,39,24,7,50,67,32,44,5,110,119,70,6,85,50,105	101,181,108,85,323,306,238,261,57,545,546,444,38,533,179,638	2,23,44,16,33,122,37,28,29,47,88,72,4,47,53,75	28,169,230,87,263,393,233,155,181,367,427,353,41,335,254,503	272	269
2223	1,1,3,2,3,7,4,3,1,0,5,14,0,3,0,7	0,2,0,2,0,2,0,2,0,1,0,5,0,3,1,6	0,7,2,0,4,4,2,0,2,4,2,4,1,4,2,3	0,1,0,0,1,3,1,0,2,4,5,0,2,2,2,4	287	269
2224	0,0,1,0,0,1,0,0,0,1,2,5,0,2,0,0	0,0,1,0,0,2,0,0,0,0,1,2,0,1,0,2	0,0,0,1,1,1,0,0,0,0,2,3,0,1,0,1	0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0	281	269
2226	0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	307	269
2229	4,5,8,7,58,53,24,49,22,190,135,89,10,141,141,260	4,3,6,2,11,16,7,16,2,81,32,17,3,37,31,64	2,15,16,5,63,55,21,84,25,150,134,35,9,140,114,263	2,2,5,4,29,25,5,26,3,39,25,12,2,34,39,75	272	269
2230	0,0,0,0,0,4,0,0,1,0,0,2,0,1,0,3	0,0,0,1,0,13,0,0,0,0,0,3,0,2,3,0	0,2,0,0,0,5,0,1,0,0,0,0,0,0,1,0	0,2,0,0,2,8,0,0,0,0,0,0,1,0,3,0	284	269
2231	0,5,1,1,4,0,7,2,10,1,4,1,0,9,0,13	0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0	0,15,9,4,2,1,0,0,10,10,4,0,1,9,0,1	0,7,1,0,0,3,0,1,4,0,1,0,0,1,0,0	287	269
2235	2,22,15,20,1,0,0,0,19,0,0,0,3,2,0,0	5,4,7,4,34,32,14,12,5,51,41,103,0,61,43,79	1,18,21,22,0,0,1,1,7,2,0,2,1,0,1,0	5,2,14,12,43,34,17,23,20,21,57,62,5,73,34,80	272	269
2237	0,3,0,1,2,1,0,1,3,9,10,4,0,8,4,1	0,1,0,3,3,0,4,1,0,0,2,1,0,11,0,0	0,2,0,3,1,4,1,2,2,2,3,1,0,3,0,1	0,5,0,1,0,7,2,2,0,2,1,0,0,9,2,1	272	269
2238	0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0	24,21,19,42,103,72,109,36,91,82,131,118,4,141,64,33	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	19,38,26,72,59,76,91,70,128,66,107,51,13,69,70,50	311	269
2241	0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	279	269
2245	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,5,2,0,0,17,0,0,0,0,1,6	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,0,0,1,0,4,0,0,0,2,0,6	302	269
2246	0,1,0,0,4,3,0,0,0,0,0,2,0,1,0,2	0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,1	0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,1	0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,1	272	269
2247	4,3,8,1,3,24,2,0,0,18,2,5,0,12,30,21	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,7,8,0,3,34,1,2,3,30,1,2,4,10,19,67	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	494	269
2248	9,8,17,2,2,37,1,0,2,30,7,2,3,8,36,28	0,0,2,0,0,4,0,0,0,0,0,1,0,0,1,0	2,6,8,0,4,34,0,2,0,57,0,5,7,21,12,86	0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3	272	269
2250	13,84,114,82,412,61,156,248,362,738,851,479,2,760,33,624	1,4,3,10,12,8,5,9,15,33,43,11,0,27,0,35	44,100,124,177,324,50,154,215,240,458,768,479,5,383,33,523	1,4,1,9,9,0,6,6,38,13,27,36,0,18,1,26	274	269
2251	53,71,95,108,270,144,1323,230,146,171,1478,571,30,300,110,282	0,1,0,1,0,0,7,1,3,0,6,8,0,1,1,1	21,47,92,69,413,166,1024,307,165,128,1452,297,16,264,113,272	0,0,0,1,7,0,2,3,0,0,6,1,0,0,0,2	338	269
2252	3,19,21,17,119,45,552,77,35,58,665,247,7,138,49,135	0,1,0,1,0,0,7,1,3,0,6,8,0,1,1,1	9,17,23,18,189,77,457,109,40,67,595,108,4,106,52,112	0,0,0,1,7,0,2,3,0,0,6,1,0,0,0,2	368	269
2253	0,0,1,0,0,2,13,1,2,0,2,3,1,1,0,0	50,52,75,91,151,101,784,154,113,113,815,327,24,163,61,147	2,0,0,2,1,0,9,0,0,1,6,2,2,0,0,1	14,30,69,53,225,89,576,198,125,62,863,191,14,158,61,161	299	269
2254	21,43,39,32,61,79,14,79,55,218,194,208,3,223,68,211	0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,2	26,49,51,37,113,83,32,79,82,208,182,174,4,156,53,235	0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0	272	269
2257	0,1,0,0,1,0,0,0,0,0,1,14,0,0,0,7	0,0,2,3,0,0,0,1,4,0,0,3,0,2,2,0	3,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0	0,0,1,0,0,2,0,0,0,9,0,0,0,1,1,0	320	269
2264	0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,1,1,1,0,3,0,5	0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0	272	269
2265	3,3,0,7,8,30,1,9,3,8,27,51,3,17,21,27	2,2,10,8,22,46,4,13,3,19,28,69,0,17,10,32	0,8,4,2,23,35,4,15,4,5,24,20,1,46,7,48	0,2,10,5,39,40,4,27,7,31,16,37,3,34,25,86	272	269
2266	0,3,4,5,3,11,4,3,0,6,12,13,1,17,7,12	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,2,1,6,10,9,4,1,12,24,13,0,8,9,21	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	281	269
2267	0,27,15,61,9,85,0,11,9,122,10,97,7,32,55,46	0,9,1,11,1,15,0,1,3,8,2,15,0,6,5,12	2,31,17,19,18,56,9,8,46,95,8,22,5,70,25,91	2,8,3,1,4,18,0,1,3,12,2,2,2,6,11,13	319	269
2268	3,21,22,27,11,171,3,9,12,90,6,172,11,33,91,86	0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0	1,5,21,6,42,155,3,17,30,156,11,39,3,77,62,195	0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1	347	269
2269	0,0,0,1,0,65,1,0,0,0,0,0,0,0,2,0	0,0,5,17,6,806,19,0,24,0,0,0,3,20,21,0	0,0,0,0,0,75,0,0,5,0,0,0,1,0,4,0	0,0,4,9,4,873,17,0,21,0,0,0,8,13,21,0	272	269
2270	0,0,0,1,0,200,1,0,1,0,0,0,2,5,3,0	0,0,0,2,3,76,1,0,5,0,0,0,0,2,3,0	0,0,0,0,0,217,5,0,5,0,0,0,1,2,6,0	0,0,0,0,1,108,1,0,1,0,0,1,1,2,0,0	296	269
2271	0,0,5,17,6,941,19,0,25,0,0,0,5,25,22,0	0,0,0,2,3,76,1,0,5,0,0,0,0,2,3,0	0,0,4,9,4,1015,22,0,21,0,0,0,8,15,23,0	0,0,0,0,1,108,1,0,1,0,0,1,1,2,0,0	293	269
2272	0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0	272	269
2273	0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	275	269
2274	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0	0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0	275	269
2277	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,3,3,22,40,6,26,3,66,21,102,3,37,23,90	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	4,1,4,2,43,24,5,31,5,22,26,45,3,66,28,88	290	269
2278	9,30,44,16,3,23,2,6,6,5,30,154,6,2,12,3	1,2,6,2,1,9,0,0,0,1,1,16,1,0,0,1	5,14,30,3,75,50,5,21,8,4,82,36,7,85,8,70	0,1,0,0,18,8,0,3,1,0,5,4,1,9,7,5	272	269
2280	221,327,344,115,192,212,8,284,144,357,15,111,190,372,517,498	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	149,394,458,101,163,227,4,182,100,206,11,79,299,295,455,576	0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0	297	269
2281	590,865,955,323,658,681,21,870,469,972,49,487,523,1071,1559,1526	9,15,12,4,20,12,0,9,10,20,0,12,7,18,27,39	342,1046,1205,286,504,671,19,624,264,655,28,345,702,886,1334,1699	6,14,29,4,5,9,0,18,3,12,1,3,8,12,19,28	297	269
2282	248,365,369,128,209,236,8,294,164,376,16,120,199,399,546,518	1,1,0,4,0,2,0,0,1,0,0,3,2,0,1,0	162,437,490,117,177,261,4,188,119,231,11,99,307,320,474,603	0,3,2,2,0,0,0,2,1,0,0,0,0,1,0,0	297	269
2283	0,0,0,2,13,13,3,16,2,31,20,32,3,30,11,28	0,0,0,2,8,1,2,8,0,6,16,14,0,18,7,17	2,0,0,5,9,6,3,11,4,3,17,11,1,19,10,30	3,4,0,2,3,11,3,4,0,8,10,13,0,22,7,27	275	269
2284	0,0,1,0,0,0,0,0,0,8,0,3,0,1,0,0	1,4,2,2,1,15,1,3,5,15,3,35,0,4,5,8	0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,2	0,0,3,1,6,17,2,7,1,16,13,8,0,9,7,22	283	269
2285	0,0,3,0,2,7,0,0,1,6,0,5,0,2,4,1	1,4,2,2,1,15,1,3,5,15,3,35,0,4,5,8	0,0,2,0,3,1,0,1,1,8,3,2,0,1,0,9	0,0,3,1,6,17,2,7,1,16,13,8,0,9,7,22	308	269
2286	0,0,2,0,2,7,0,0,1,3,0,3,0,1,4,1	0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0	0,0,2,0,2,1,0,1,1,8,3,2,0,1,0,8	0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1	294	269
2287	2,0,2,2,4,4,1,0,3,1,0,0,1,0,3,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0	1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0	317	269
2288	3,0,2,5,5,3,3,1,3,1,0,1,1,0,3,3	0,0,2,2,1,0,0,0,1,0,0,1,0,1,1,1	0,0,0,3,0,0,3,0,0,0,0,2,0,0,0,0	0,1,0,2,0,1,0,0,3,0,0,0,0,0,1,0	317	269
2289	0,0,3,0,1,11,3,0,4,8,8,22,0,3,7,10	0,0,2,0,1,5,0,0,1,1,8,19,0,1,3,5	0,0,0,0,7,4,3,6,0,6,14,4,0,8,6,12	0,1,0,0,1,14,1,3,0,0,9,2,0,7,6,9	272	269
2290	1,0,1,7,9,8,3,4,3,5,9,44,0,10,7,7	0,2,0,8,12,6,1,4,2,4,11,31,0,15,4,17	0,2,4,5,9,6,1,9,3,4,10,36,0,13,7,7	0,2,2,7,24,4,2,12,13,4,9,19,0,17,1,21	272	269
2293	1,1,0,19,49,180,7,6,3,37,49,48,3,32,86,34	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	6,1,5,12,62,134,8,22,0,24,80,27,1,32,62,32	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1711	269
2295	5,8,6,1,11,8,4,6,5,7,15,4,4,19,11,7	1,3,1,3,6,0,2,0,0,2,6,1,0,15,5,2	1,11,11,3,8,8,1,2,1,14,9,2,1,16,9,9	0,8,4,0,4,2,0,2,0,6,2,1,0,8,4,1	272	269
2296	0,4,5,0,0,1,0,0,0,0,0,2,0,2,0,0	1,0,0,2,0,0,1,1,0,0,2,0,0,0,0,2	0,3,2,1,0,1,0,0,0,2,2,0,0,3,1,1	0,0,2,1,0,2,0,0,2,7,0,0,1,2,0,0	272	269
2297	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	437	269
2298	0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,2,0,1,0,2,1,2,1,2,10,8,0,4,2,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,4,10,0,0,1,0,1,12,0,0,17,1,5	290	269
2299	0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0	0,0,3,3,6,6,9,1,0,1,1,6,0,1,4,6	0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,6,4,1,1,3,4,7,1,0,2,3	314	269
2300	0,0,0,0,0,2,1,0,1,0,1,0,0,5,1,1	0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0	0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0	317	269
2301	0,0,3,3,6,6,9,1,1,1,2,6,0,6,5,7	0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0	0,0,0,1,0,6,4,1,1,3,4,7,1,1,2,3	0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0	272	269
2303	0,2,0,3,1,2,0,0,0,0,4,1,0,3,5,0	0,2,3,3,12,9,2,1,2,2,25,16,0,21,11,5	0,0,0,0,4,1,0,0,0,4,1,0,0,3,2,1	0,2,1,2,8,10,1,4,0,4,10,10,0,21,12,16	323	269
2304	471,193,120,332,224,842,23,185,157,532,175,437,184,474,719,481	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	70,171,147,335,268,830,48,227,341,367,196,246,192,361,666,608	0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0	583	269
2305	1,3,2,191,27,0,1,32,16,0,0,63,4,31,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,54,16,0,2,32,4,0,1,45,5,8,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	312	269
2308	52,168,128,115,403,138,144,369,342,394,876,499,18,522,125,484	3,9,9,13,21,16,6,21,32,10,57,37,3,38,8,51	53,164,188,173,313,143,115,306,295,283,833,273,7,342,110,415	10,13,16,12,29,10,8,25,40,35,60,17,5,39,6,55	274	269
2309	1,8,5,7,13,2,3,7,10,12,35,18,1,17,6,21	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,6,5,10,8,3,8,14,12,15,27,9,1,16,0,11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	274	269
2313	0,3,3,2,8,10,10,2,2,25,32,15,0,16,4,49	1,1,1,2,9,21,7,4,2,4,20,34,0,32,2,25	2,0,0,1,15,10,7,13,6,13,20,29,0,9,4,36	1,2,0,0,14,9,2,3,9,36,21,29,0,14,3,17	272	269
2314	2,7,3,22,24,8,3,8,1,20,37,20,0,23,4,35	0,1,0,3,1,2,0,1,0,1,3,5,0,7,0,11	2,16,3,14,22,4,4,7,25,40,25,15,0,33,6,30	0,0,0,1,2,0,0,0,1,23,1,1,0,8,2,4	272	269
2316	262,496,516,518,711,274,558,441,972,930,1361,359,30,977,255,652	0,4,0,1,4,6,1,3,0,28,2,0,0,12,2,2	445,682,853,699,588,215,465,428,547,738,1325,251,22,655,264,687	0,0,5,0,8,0,2,2,9,16,6,2,0,8,0,3	363	269
