ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
400	0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0	370	269
402	9,11,4,8,144,7,24,168,14,16,160,42,3,50,13,25	161,438,375,390,2023,480,273,1303,486,763,2481,1048,33,1721,316,1102	7,13,8,19,36,6,18,73,13,22,100,66,0,16,10,23	181,471,403,422,1099,457,227,973,480,633,2234,1348,41,1000,228,1176	302	269
403	41,98,94,189,12,114,21,6,49,62,40,86,18,19,29,67	4,33,28,31,6,29,3,4,8,0,6,22,3,7,5,9	29,63,96,49,33,112,16,12,48,42,27,36,7,51,21,89	8,11,11,16,12,35,5,0,8,6,13,3,4,4,11,18	305	269
404	6,9,3,6,1,3,4,0,3,3,2,0,2,2,4,9	4,33,28,31,6,29,3,4,8,0,6,22,3,7,5,9	2,3,4,7,1,1,2,0,3,3,0,1,0,6,0,7	8,11,11,16,12,35,5,0,8,6,13,3,4,4,11,18	343	269
407	0,0,1,0,5,0,0,0,0,3,0,0,0,3,0,18	0,1,0,0,7,6,6,2,8,2,10,11,0,6,3,5	0,2,2,0,2,2,4,1,0,0,11,2,0,7,0,5	0,2,1,4,3,3,5,2,4,0,5,6,0,5,6,4	283	269
408	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0	346	269
409	11,9,14,23,4,5,8,0,52,5,14,5,1,8,8,6	0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0	34,12,33,72,3,6,3,1,70,4,15,1,0,7,3,6	0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0	282	269
414	7,1,2,13,44,19,17,26,5,36,103,83,1,41,21,44	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	5,6,9,4,44,25,21,53,12,32,68,47,0,53,15,47	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
417	0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1	0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,4,0,0,1,1,0,0,0,0,5,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	435	269
419	0,0,3,1,0,0,0,2,12,34,4,0,0,5,0,5	1,0,8,1,10,0,0,0,21,35,1,5,0,12,0,4	0,0,0,6,3,0,0,1,19,4,4,0,0,12,0,3	0,0,1,6,13,0,0,2,3,24,4,4,0,7,0,12	287	269
420	7,7,17,16,1,6,0,2,15,3,9,3,0,12,4,5	20,34,58,22,7,16,5,7,45,46,42,19,1,27,4,21	17,20,11,20,6,8,8,4,15,4,9,4,0,2,0,3	18,29,36,39,7,9,6,3,28,15,34,3,3,11,7,13	276	269
422	0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1	1,3,4,3,5,8,4,6,3,2,23,38,0,11,2,4	0,0,0,0,0,2,0,1,0,0,3,0,0,1,0,2	1,1,2,1,7,8,3,2,2,7,10,18,0,9,2,14	281	269
423	0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1	0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1	0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1	281	269
424	0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,7	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	280	269
425	11,32,36,7,7,51,1,0,13,40,12,9,3,28,27,50	0,4,0,0,0,5,0,0,1,0,2,0,0,1,1,5	4,50,49,18,18,49,0,5,19,48,14,9,5,31,27,82	1,4,7,0,4,4,0,1,8,1,3,0,0,6,6,4	287	269
426	8,21,32,10,9,27,0,0,12,38,16,13,2,18,13,54	0,1,4,0,0,1,0,0,1,1,0,1,0,1,5,5	2,34,35,12,6,24,0,2,16,62,5,4,0,16,8,67	0,6,7,1,0,1,2,0,2,4,0,0,2,11,0,3	287	269
427	30,257,159,183,503,321,145,386,253,479,802,640,63,781,458,712	16,64,53,43,174,122,80,138,86,218,274,185,16,314,158,270	31,237,282,215,385,326,124,350,325,408,690,343,82,373,427,713	11,64,70,75,173,90,46,103,107,149,267,114,22,144,128,232	274	269
433	0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,6	0,2,2,0,0,0,5,3,0,0,1,0,0,2,4,1	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1	0,0,0,0,6,3,0,3,2,15,1,0,0,1,4,3	289	269
434	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	1,0,1,0,0,0,2,0,0,0,3,6,0,0,2,0	0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0	0,0,1,0,1,0,0,1,0,0,2,0,0,1,2,0	289	269
435	3,1,7,2,2,24,6,8,2,10,21,37,0,13,7,13	4,32,38,20,27,95,31,27,16,81,102,192,4,67,61,69	0,1,4,0,13,12,2,15,6,11,10,14,0,12,8,12	3,26,38,27,94,90,17,64,23,42,141,100,0,78,33,146	289	269
437	0,1,0,2,13,3,1,12,2,14,36,19,5,17,7,11	0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,1	2,2,2,6,8,5,0,4,0,8,17,5,2,11,7,18	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0	271	269
438	0,0,0,0,3,1,0,4,1,0,4,18,0,11,3,3	0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0	0,6,0,0,7,3,1,5,7,7,3,3,0,5,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
439	0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1	0,6,0,1,0,0,0,4,3,0,0,0,0,2,0,6	0,1,4,2,0,1,0,0,0,0,0,0,0,2,1,0	277	269
441	0,4,0,0,1,1,0,0,2,1,0,0,0,2,0,0	5,8,6,5,19,4,6,3,2,10,18,3,0,31,8,9	2,2,0,1,0,4,0,0,0,0,0,0,0,4,0,0	6,16,12,17,4,7,3,6,13,41,9,1,0,21,6,2	285	269
443	4,15,12,15,40,30,7,21,34,48,68,77,3,87,75,85	47,189,100,135,514,280,126,460,251,570,893,705,61,789,745,724	6,15,18,18,34,33,7,30,33,28,53,44,13,60,59,40	32,200,266,208,343,299,93,313,466,423,611,417,89,407,638,535	271	269
448	0,0,0,3,4,2,3,2,4,7,8,4,0,8,1,3	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,8,3,1,3,3,0,3,0,15,9,0,0,13,4,3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	280	269
457	7,6,17,5,4,4,15,3,22,22,19,15,0,20,5,11	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	16,6,10,29,3,2,12,1,4,23,17,2,0,6,2,4	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	538	269
458	7,6,17,5,7,4,28,4,22,32,23,13,0,25,5,14	0,4,2,9,1,0,11,3,4,24,9,1,0,5,3,3	16,6,10,31,5,3,15,5,5,33,30,6,0,9,4,9	0,1,0,5,3,3,14,2,23,2,14,4,0,5,4,2	538	269
459	7,6,17,5,4,4,15,3,22,22,20,12,0,20,5,11	0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0	16,6,10,29,3,2,12,1,4,23,17,2,0,6,2,5	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
460	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,2,0,0,0,5,0,2,0,7,2,16,0,3,6,5	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,2,0,0,5,13,6,4,3,15,6,4,1,14,1,16	284	269
462	24,81,88,40,106,71,148,61,51,189,305,149,21,141,136,187	18,136,120,37,77,142,152,43,79,235,252,210,19,153,126,184	33,78,116,44,95,120,129,55,60,100,194,41,18,74,108,144	30,96,133,57,109,111,100,44,41,111,157,45,23,116,107,173	274	269
463	1,0,4,0,2,0,0,1,4,2,3,2,0,0,0,0	0,1,4,2,3,7,1,3,2,15,11,15,0,4,1,10	6,0,7,0,1,0,0,0,1,2,1,0,0,0,0,0	0,3,9,0,7,2,2,2,8,5,6,5,0,10,0,19	282	269
464	103,118,49,90,66,109,4,67,93,34,4,87,17,200,123,151	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0	19,112,146,81,104,118,3,105,64,29,3,53,19,186,114,256	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	538	269
466	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,16,7,7,18,9,0,3,12,30,22,2,3,5,4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	3,3,0,2,2,24,4,3,0,2,4,9,0,2,3,5	376	269
467	1,5,26,6,2,1,3,0,23,0,5,12,0,9,4,2	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	6,18,27,14,3,4,0,5,1,3,5,3,0,4,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	310	269
469	3,1,4,11,2,2,0,0,8,2,3,2,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,6,2,7,5,1,0,1,7,0,5,7,0,0,4,1	0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0	272	269
471	0,0,4,1,9,10,0,0,1,3,16,8,0,6,1,15	0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0	0,1,5,2,5,8,0,0,13,0,2,0,0,9,0,11	0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,2	316	269
472	253,0,0,0,0,49,1,0,0,0,3,0,0,11,0,0	57,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0	0,0,0,1,1,53,2,0,1,0,3,0,0,4,0,0	3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0	292	269
473	316,0,0,0,0,83,7,0,0,0,1,0,0,10,0,0	78,0,0,3,0,23,0,0,0,0,1,0,0,4,0,0	1,0,1,0,0,61,1,0,4,6,7,0,0,16,0,0	2,0,0,0,0,16,0,0,0,0,1,0,0,5,0,0	292	269
476	0,1,5,3,8,17,21,14,5,0,12,68,1,19,33,13	1,16,14,6,34,40,15,17,8,43,125,59,2,45,38,58	0,1,1,1,45,14,19,43,1,22,65,18,1,49,8,56	2,25,17,14,34,29,9,28,5,37,101,28,0,46,46,66	405	269
477	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	405	269
478	0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0	278	269
479	17,4,16,33,68,5,2,120,55,19,26,89,43,61,80,37	1744,661,1815,3555,8700,538,810,14334,8698,3029,2092,10958,4923,5345,7002,2874	14,2,10,47,23,10,7,46,39,28,17,70,59,23,76,19	1665,916,1435,5693,2461,574,729,5148,4561,2000,1866,9224,6665,3240,6482,2171	274	269
486	7,0,2,2,5,3,9,2,8,0,6,5,0,0,5,0	3,2,0,3,3,3,0,2,0,6,7,0,0,2,10,4	20,0,2,1,6,5,0,4,0,0,1,0,2,4,6,1	10,7,2,0,1,9,0,2,0,1,1,1,0,2,5,3	438	269
487	0,2,2,4,14,9,2,7,1,26,21,27,0,23,1,7	2,2,0,6,7,8,5,1,3,3,9,18,0,7,8,11	0,1,0,2,22,4,2,14,12,6,18,14,0,15,3,13	0,0,1,9,7,11,0,8,2,7,10,9,0,16,3,19	292	269
488	3,6,5,12,4,14,2,3,10,2,7,12,0,6,6,2	3,8,2,0,0,8,2,0,5,14,1,14,2,1,2,8	2,11,1,18,14,21,1,4,6,3,8,6,1,3,5,6	2,5,5,7,2,7,0,2,0,5,1,3,0,3,0,0	292	269
493	0,1,0,3,0,1,0,0,1,0,4,4,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,0,2,3,0,2,0,1,0,0,1,1,0,0,1,0	1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	401	269
494	54,122,57,59,1075,392,163,878,142,559,2236,1255,7,1235,227,984	0,2,1,4,4,1,1,4,6,3,20,11,0,1,3,2	41,95,91,71,1033,276,141,914,177,723,2233,782,5,890,187,982	3,1,5,0,6,1,1,4,2,0,12,6,0,6,2,7	400	269
495	26,85,131,37,47,96,60,26,76,154,133,39,5,88,30,109	0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0	45,110,130,36,44,74,43,27,110,192,85,13,7,65,39,186	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	454	269
496	116,267,302,119,170,357,245,69,226,576,497,145,11,308,137,355	9,7,8,2,2,5,4,0,3,4,0,1,0,1,4,3	147,301,410,153,206,350,213,97,388,718,413,42,10,231,167,662	4,7,14,3,2,0,1,0,0,0,0,0,0,2,2,6	454	269
498	3,13,4,14,9,11,1,8,3,3,10,34,0,24,6,16	0,28,25,8,18,10,2,9,14,48,34,21,1,19,5,47	11,17,13,4,9,12,1,13,13,2,20,17,0,19,9,20	1,15,24,6,9,12,0,18,12,35,24,11,0,30,14,55	468	269
499	3,13,4,14,9,11,1,8,3,3,10,34,0,24,6,16	0,33,25,3,5,2,0,13,24,12,18,21,0,32,12,25	11,17,13,4,9,12,1,13,13,2,20,17,0,19,9,20	0,30,27,6,25,10,0,21,8,14,21,5,0,41,3,49	501	269
500	0,28,25,8,18,10,2,9,14,48,34,21,1,19,5,47	0,33,25,3,5,2,0,13,24,12,18,21,0,32,12,25	1,15,24,6,9,12,0,18,12,35,24,11,0,30,14,55	0,30,27,6,25,10,0,21,8,14,21,5,0,41,3,49	301	269
502	0,0,0,4,1,4,0,2,3,0,0,15,0,2,1,7	10,25,61,41,48,40,15,22,113,69,23,109,2,98,28,70	0,2,4,1,1,0,0,1,3,0,0,4,0,2,1,0	28,22,57,60,37,36,10,13,158,53,23,64,1,64,24,83	327	269
503	0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0	7,3,1,10,12,8,8,6,31,32,2,26,1,21,12,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,5,9,21,5,2,1,7,49,32,7,17,2,27,9,9	327	269
504	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,7	0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0	538	269
505	1,11,17,5,4,8,2,3,19,23,9,2,0,18,6,5	0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0	17,28,20,16,3,8,0,0,7,11,0,0,0,7,2,3	0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	538	269
506	0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0	0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0	277	269
507	21,30,46,40,148,163,64,95,94,226,282,247,4,294,206,341	0,0,1,1,3,1,0,1,0,0,3,0,0,1,1,2	56,64,119,60,121,139,56,123,70,118,126,152,9,121,159,209	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	364	269
508	0,0,0,0,2,0,1,0,3,27,4,16,0,13,0,12	0,0,0,0,0,0,0,1,2,5,4,15,0,4,0,13	0,0,2,3,15,0,0,0,9,0,8,5,0,23,0,35	0,1,0,0,2,0,0,1,7,2,3,3,0,8,0,29	384	269
518	0,0,0,2,0,1,0,0,0,7,0,1,0,0,0,0	0,0,0,1,0,0,0,1,1,0,0,0,0,7,0,2	0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,3	0,0,0,3,0,0,0,3,4,0,0,0,0,2,0,1	361	269
519	0,0,0,0,1,0,0,0,8,4,0,1,0,0,0,0	0,0,0,0,4,0,0,0,6,17,0,2,0,15,0,11	0,0,6,1,0,0,0,0,5,0,0,0,0,1,0,0	0,0,0,1,2,0,0,0,1,3,0,0,0,4,0,5	361	269
520	28,14,6,48,117,45,6,123,32,50,134,84,5,154,38,152	4,0,0,5,11,9,0,10,0,5,11,7,0,10,6,11	39,5,8,63,82,52,4,110,37,45,78,75,2,118,32,134	7,2,0,8,5,4,1,5,7,10,6,9,2,9,2,8	271	269
522	0,1,0,0,0,0,4,0,0,2,0,4,0,0,0,0	0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0	0,0,0,0,1,0,2,0,0,0,0,0,0,8,0,0	0,0,0,0,1,1,3,1,0,0,4,1,0,2,0,1	286	269
524	0,5,1,2,1,8,1,1,0,6,6,3,1,4,5,1	102,213,206,488,2127,447,578,2261,787,980,2244,2285,144,2223,775,1833	0,0,0,2,4,9,3,3,1,1,7,5,0,2,2,7	124,224,277,631,1411,448,410,1451,645,845,2184,1790,136,1465,657,1758	430	269
528	0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	372	269
529	1,0,1,1,4,1,0,2,5,2,2,16,0,16,1,5	0,0,6,1,4,2,0,0,1,0,3,2,1,1,5,4	3,0,0,5,7,6,1,11,4,4,9,5,0,13,3,8	0,0,0,5,5,1,0,3,5,0,6,0,0,4,6,3	372	269
532	0,0,2,1,0,0,8,0,0,0,5,7,0,0,1,0	0,3,0,1,0,2,2,0,0,0,0,10,0,5,0,0	2,1,1,1,0,2,2,0,4,0,4,2,0,6,2,2	0,1,15,0,0,1,0,0,0,0,1,1,0,0,0,2	299	269
533	3,29,45,2,7,9,58,11,23,8,63,25,0,9,9,8	5,22,30,4,8,13,46,3,47,13,36,29,2,11,14,4	9,47,21,15,7,8,50,10,16,16,65,22,0,6,8,5	27,40,30,37,9,17,41,25,35,3,32,29,7,7,15,7	299	269
534	0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	272	269
536	0,0,0,0,0,1,0,0,1,10,0,0,0,0,0,1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,4,7,0,0,0,0,0,0	275	269
538	3,1,23,1,1,3,1,0,4,0,2,0,0,1,2,2	27,46,117,33,26,42,9,7,78,31,36,5,2,43,37,26	0,8,3,6,4,1,0,0,13,2,0,0,0,2,2,5	11,62,110,47,9,44,6,8,32,31,16,0,3,27,42,25	271	269
544	70,24,90,131,260,37,116,261,565,164,489,269,11,406,132,117	0,0,4,5,22,0,11,7,38,18,31,19,0,17,5,3	129,13,25,243,233,51,98,212,292,115,444,338,4,220,109,94	12,4,8,18,10,0,11,5,22,10,22,15,0,13,4,7	287	269
547	0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,4	2,0,2,1,2,1,4,1,0,0,7,0,0,10,2,3	0,0,0,2,3,0,0,0,0,6,0,0,0,2,0,2	0,0,0,0,11,5,3,1,0,0,8,0,0,11,1,8	424	269
548	42,5,5,56,7,70,2,2,10,1,9,58,8,3,34,4	16,0,1,20,1,27,0,1,3,0,1,21,6,0,8,0	86,0,4,18,8,65,1,3,14,1,10,17,10,6,25,8	55,0,0,12,10,27,0,4,7,9,1,8,4,0,5,2	331	269
549	19,1,1,22,1,16,2,0,4,1,1,6,0,0,4,3	0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0	34,0,3,4,0,27,0,0,5,0,1,5,3,2,8,0	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	331	269
550	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0	322	269
551	0,0,0,3,1,0,0,0,3,0,2,1,0,0,0,0	2,8,9,15,10,6,6,7,11,18,60,41,0,22,8,13	0,1,3,3,5,5,2,1,0,0,5,2,0,3,0,0	0,8,13,18,13,12,16,5,1,7,43,41,1,20,2,12	374	269
552	57,221,225,85,47,139,44,28,178,127,89,68,25,99,82,66	107,137,207,71,35,61,17,23,227,55,78,70,11,68,38,55	123,318,185,138,18,147,31,15,109,47,29,18,25,34,95,41	161,209,171,140,26,60,29,15,125,32,51,52,38,42,49,24	387	269
553	2,5,11,16,40,61,40,25,7,24,99,93,7,41,38,44	2,4,6,4,18,24,19,16,11,9,13,22,5,17,52,5	6,20,15,11,41,38,23,31,42,45,73,37,2,43,40,37	0,4,18,5,11,18,21,9,7,18,14,44,5,10,66,9	538	269
556	0,0,1,0,1,0,0,0,0,0,0,0,0,10,0,8	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,3,0,2,0,0,0,0,1,0,0,0,2,0,8	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	538	269
557	0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0	281	269
558	2,8,15,12,7,8,1,5,40,37,20,21,1,22,4,10	0,0,2,0,1,2,0,2,3,34,3,3,0,5,1,7	2,12,4,4,24,15,4,4,10,21,17,6,0,17,2,19	2,4,1,0,5,3,1,2,4,2,5,1,0,1,0,6	289	269
559	42,10,14,34,94,52,44,92,56,140,192,366,2,197,33,150	26,27,26,48,132,88,45,85,54,67,147,310,5,177,76,151	10,6,35,40,176,38,50,123,73,132,223,174,2,181,21,235	9,24,41,38,147,70,43,145,55,115,179,170,5,140,62,233	295	269
564	0,0,4,0,3,5,0,0,1,0,0,4,0,6,3,0	0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0	0,0,3,1,2,2,0,0,1,8,0,1,1,6,1,5	0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0	271	269
565	0,0,6,0,3,5,0,0,1,0,0,4,0,6,7,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,3,1,2,2,0,0,1,9,1,1,1,6,1,5	0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1	280	269
566	0,0,2,0,1,0,0,0,1,0,0,0,0,0,4,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,1,0,0,0,1,1,0,0,2,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1	277	269
567	0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0	0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	397	269
569	0,0,0,3,2,1,3,0,0,0,6,3,0,1,1,2	0,4,0,0,0,0,0,0,5,0,0,1,0,0,0,0	0,0,0,1,3,0,2,0,0,0,6,0,0,0,3,0	0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	538	269
573	4,0,1,29,12,27,0,0,0,0,0,1,273,0,190,0	0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0	1,1,9,6,3,12,2,0,1,0,0,0,264,2,208,2	0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0	382	269
574	0,1,0,1,1,1,3,0,1,0,4,1,0,3,0,0	1,1,2,1,0,0,0,0,18,0,0,6,0,4,3,3	0,1,0,4,2,0,0,1,0,0,1,0,0,0,1,1	1,0,1,0,0,3,2,0,0,0,0,5,0,0,0,2	336	269
576	0,0,2,0,9,1,1,1,0,4,16,13,0,23,6,13	0,0,0,0,3,7,2,3,4,18,22,9,0,13,1,39	0,0,1,0,7,7,3,4,1,2,8,0,0,29,0,5	1,4,2,1,7,6,1,3,4,15,8,2,0,27,0,16	274	269
577	0,20,15,1,24,25,11,7,2,51,47,29,0,40,29,59	0,0,1,0,1,5,2,1,0,12,5,0,0,0,0,2	2,23,32,10,8,31,10,4,4,59,49,33,2,24,20,49	0,2,8,0,3,0,0,0,0,11,3,1,0,2,0,4	284	269
578	0,1,2,0,1,1,1,0,1,8,0,0,0,1,3,0	0,0,1,1,2,0,2,0,0,1,0,2,0,2,0,2	0,2,8,0,0,0,0,0,0,2,0,0,0,0,0,3	0,0,0,0,1,3,0,1,0,0,0,0,0,0,4,1	284	269
579	0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0	0,0,0,0,1,1,5,0,0,0,6,0,0,2,3,0	0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0	0,0,0,2,5,1,2,2,0,0,3,0,0,0,1,0	332	269
580	3,6,2,1,9,4,13,4,9,0,12,15,2,16,9,19	0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0	2,8,11,10,4,13,10,7,10,6,24,13,3,5,8,13	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	332	269
581	36,62,32,45,143,125,142,106,60,199,268,322,20,268,141,178	1,0,2,2,5,2,1,1,0,0,4,3,0,2,2,1	3,32,49,78,116,144,112,151,81,143,231,269,11,136,104,197	0,0,1,0,0,3,0,0,0,0,4,6,0,2,2,0	332	269
582	0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0	0,2,0,1,0,0,5,0,0,7,0,1,0,6,0,8	0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0	0,2,1,3,1,1,2,0,5,18,2,0,0,3,0,9	272	269
583	0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0	0,2,1,1,2,0,4,1,0,0,0,0,0,2,0,1	1,2,0,0,1,0,3,0,1,12,0,0,0,2,0,2	0,0,1,2,2,0,9,1,3,15,0,0,0,2,1,1	538	269
584	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0	273	269
585	17,12,33,75,40,39,16,25,101,120,73,76,6,109,32,175	1,7,3,2,4,3,1,3,22,3,11,3,0,14,4,11	7,23,47,77,67,50,29,21,88,80,72,51,3,94,48,210	4,2,0,10,2,4,0,3,34,8,5,3,0,11,4,15	375	269
587	0,1,0,0,0,0,1,0,0,11,0,0,0,0,1,2	0,1,0,0,0,7,2,0,0,0,0,0,0,3,0,4	0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,1	0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,3	313	269
588	0,8,4,0,1,7,6,5,2,6,6,8,0,7,14,6	6,19,17,11,29,44,48,8,18,90,40,66,5,40,68,42	0,4,8,3,2,7,0,7,0,5,4,5,0,3,12,8	1,17,20,9,29,48,25,14,30,40,44,9,1,41,59,79	271	269
